# Constructed from biom file
#OTU ID	P8-rep4	P5-rep4	P9-rep1	P9-rep5	P9-rep4	P5-rep1	P8-rep2	P8-rep1	P9-rep2	P9-rep3	P8-rep3	P5-rep5	P5-rep2	P5-rep3	P8-rep5
dd748b336825bf2267c0b74ca2adc1fa	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
570b4ae5e6b355cc3e9e36fd3978d13e	0.0	5.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0
23bfc6dfcc3f68e6a6facc5f75f58899	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
4788cbb4e8ae570bb5616a078be69ec0	0.0	5.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
16823ccff788fbc9657e2f0ecb9f1bcd	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0
9ce2932eed0230e0e53eae5b6e7a8b3e	0.0	5.0	0.0	5.0	3.0	2.0	3.0	0.0	0.0	18.0	0.0	3.0	6.0	3.0	0.0
280cb78fc62afdc763b84bc77c2e95f4	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	3.0	0.0
823ec63f26f66b5478e3f02c841a815a	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0
f6b1ebea4def22366666c9254000ceae	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
d20bc9b7e471971eb0991c27ac277d9c	0.0	5.0	2.0	0.0	8.0	4.0	0.0	0.0	1.0	20.0	0.0	0.0	4.0	8.0	0.0
ada3662a11bc2524fc17a6473c5bdafa	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0
9a456f0c417b586d9ef63454cb6449ed	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0
30c57abbf3e6d6ae5455ef328c5b408b	0.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	2.0	2.0	9.0	0.0
19de1bc09bbd7c746a02a797a4914f59	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	3.0	0.0
8f9fce117b214b240c7de368f3b09c63	0.0	5.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
e3c549a4cf39a6169758d2fd71257cb6	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	3.0	0.0
73786128a12c708a1abdd8cde60fb448	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	2.0	0.0
94a9f2cda1e683f6dce4948a58b82d37	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
d471143c194eb046ce28eb879377f8db	0.0	5.0	4.0	14.0	2.0	4.0	0.0	0.0	0.0	12.0	0.0	2.0	5.0	4.0	0.0
f11925ffca893267b96971a90a059a9c	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	2.0	0.0
bf57ea679dd01360b6dfd1a2717bc2e3	0.0	5.0	0.0	3.0	36.0	8.0	0.0	0.0	2.0	2.0	0.0	4.0	4.0	3.0	0.0
32e5de6bd3836f08777191e4da237d1a	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2006e764af93266b682e8a5f9b1e8acb	0.0	5.0	3.0	0.0	2.0	5.0	0.0	0.0	0.0	9.0	0.0	2.0	3.0	1.0	0.0
18341f6e78570efa2cf6a094f3b84e07	0.0	5.0	3.0	6.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	7.0	3.0	0.0
bd37a7fc5729791e7c21357e25787305	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
6c73ff549b61bb9ff0b08880e02ebcd9	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0
54d4c93890ad26f217f9ec59b79380f5	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e06ae88efdb4d075c5b1a318d8d22a58	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0
bdea0be01448d26ea18efca137b8a272	0.0	5.0	5.0	14.0	13.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0
b75e56e45d95fd739712fe70bf9d5b5e	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0
37e1b2352cdcdb17bcdf9b0301de12fa	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0
2ee95ae7c09cafd624aad47bcaceb10b	0.0	5.0	12.0	16.0	22.0	11.0	0.0	0.0	3.0	41.0	0.0	0.0	30.0	6.0	0.0
eee4297131490c598ef4bd6a87d3e9ef	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0
4ab139805af1eb1bfe936f244fa9e8ce	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	5.0	0.0
44db7228c6e29de34a04c9657f1fcbf8	0.0	5.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0
19393848d846d95fd3eed3d1168ce3d9	0.0	5.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	8.0	0.0	0.0
e93af5172860912e6cbf8445ec526a8f	0.0	5.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0	0.0
3898a39c2bb1ac6717170dd2d6ee31a8	0.0	5.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0
ebbf1e4f9d06c207e0bf27085f3d0f39	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c51ae301c8a02874a222d19d1f01321d	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0
e9b701f61b7096cb0d7bb24cb2ba68e2	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0
9d6dc03ac2e0419183e037da9569156b	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0
f68d86f145fc916126d6f52c5a6ba12d	0.0	5.0	0.0	3.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
abee59ecf6d1857429d33a34b32b656e	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	2.0	0.0
7234fa8d99ccead392d783988060c013	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
f54dc0f0dc5868ec7016e4f8a7d7bf0e	0.0	5.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	16.0	2.0	6.0	0.0
5e328f6c3cffeab3f47ccd6fa8224a75	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
d529b32fbaba1e0f1e9b3e124db074f1	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0
b479f8ec40fad57611b8dd6f7c529cb2	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	19.0	6.0	0.0
1be7028998b46ab6843667ef0ca1862f	0.0	5.0	5.0	4.0	3.0	2.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0
87d567297c0f72a9f15c6564007ba218	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
fbbc56ec53b620a82d8b7b098a3cb227	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	2.0	0.0
1557962b275830174e7ccb3f5a0c3e4c	0.0	5.0	5.0	19.0	19.0	7.0	0.0	0.0	3.0	46.0	0.0	4.0	6.0	3.0	0.0
dbf62c583c7317ad028fa2d91f107036	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0
a9a98f61bb8d30a218912eaf64aa006c	0.0	5.0	6.0	17.0	20.0	7.0	0.0	0.0	5.0	35.0	0.0	1.0	9.0	4.0	0.0
17d185fa5625c0ed08a509dbc9720656	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0
fc537924d34c2ea7ba2cc616ae760d1e	0.0	5.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	8.0	0.0
ca4ef885826365f683a91f6a4fcdd7e3	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	6.0	0.0
fcce6748f8cb14a55cf7530e478da651	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	2.0	0.0
fe93e3fc88db5df89608b6959914f764	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
cac12cd91f10bd30b026cff806d413fb	0.0	5.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	4.0	1.0	0.0
19fd3992bd5154d9f5102fc5c2199ce2	0.0	5.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0
f5a40ef8498ebc1dfcf582fa4d2a5639	0.0	5.0	3.0	4.0	5.0	2.0	0.0	0.0	0.0	6.0	0.0	7.0	6.0	5.0	0.0
cd0e77110fcc54bffb83c355802d0093	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
e13a507d3b7d8e1471172317481111bd	0.0	5.0	0.0	0.0	13.0	7.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	12.0	0.0
0a948f9b6e633105d03c82a03d2461ef	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	5.0	0.0
4b222ffb54d26687a8191192a26d8748	0.0	5.0	0.0	4.0	22.0	2.0	0.0	2.0	0.0	11.0	0.0	8.0	5.0	0.0	0.0
32a9c3a2c8e11d974075728a4684fb46	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	1.0	0.0
fe12f98329ea3b4311f7a4450cf74135	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	9.0	11.0	6.0	0.0
56a615456909f4645ff07ef58b77561a	0.0	5.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
de9b8ace4d8d889310b523055804df81	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0
66e0cd09b48c8469f3e44c841afa90b7	0.0	5.0	8.0	8.0	38.0	3.0	0.0	0.0	4.0	8.0	1.0	7.0	9.0	3.0	0.0
1d2740e43f05c030a301de3bde8a2364	0.0	5.0	0.0	8.0	9.0	2.0	0.0	0.0	0.0	5.0	0.0	9.0	6.0	3.0	0.0
723bd519d267d170c2c40e79e3703511	0.0	5.0	6.0	22.0	18.0	2.0	0.0	0.0	4.0	33.0	0.0	0.0	8.0	2.0	0.0
b485c498d0ea947d8ff803338037743d	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	8.0	0.0
300e642c85ac7c6575772f10a5c4fdde	0.0	5.0	0.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	14.0	2.0	3.0	0.0
29911f6da55f3af93fad9062c48ecc69	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0
b83814e4b493e356ceff3ff6cd28dda0	0.0	5.0	2.0	0.0	14.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	6.0	3.0	0.0
d4b401007c81981540b6342a52304fd3	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	3.0	0.0
6658eeb7d620b2d8205ee68edf903c31	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
242ac6a5297455587f2130d0e312120c	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
2cfd9d6c0e09135ee8542ba5cd6e7b1d	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0
d99f7ab08105e9d3a9d0f7f716557f5b	0.0	5.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0
3563a8dc652ad4778d66114a02ed8f4d	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0
5260688c583e23b982a57e5eca3d9594	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	3.0	0.0
4426d9f76f70768314e10856e7e18983	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
ccb6ac385114a2976f70ca9ea259e4f3	0.0	5.0	0.0	0.0	46.0	2.0	0.0	0.0	0.0	2.0	0.0	7.0	12.0	0.0	0.0
29546f2191e18af526455e92337671de	0.0	5.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	3.0	0.0	6.0	10.0	4.0	0.0
4ca9fefe871a611f484ed637f9525be8	0.0	5.0	2.0	6.0	7.0	2.0	0.0	0.0	0.0	12.0	0.0	5.0	9.0	7.0	0.0
de5fc000ad1126322b90e6f251e1da39	0.0	5.0	3.0	5.0	10.0	4.0	3.0	0.0	2.0	14.0	0.0	0.0	2.0	0.0	0.0
220f5b2d9c326dc595f7ccf3d0b2653e	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	0.0
836b9876e2c25eb52adf81029bd369f3	0.0	5.0	2.0	16.0	16.0	5.0	0.0	0.0	2.0	17.0	0.0	5.0	8.0	0.0	0.0
7d11f4a1c502035161524cd72879cc9c	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	3.0	0.0
79097d4994ee7c87e29d6441639cf2ca	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	3.0	2.0	0.0
e910ec71a5190b47168b13dee91f27a0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
0599227c040cb6abb87b1ecd99dc9921	0.0	5.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0
150edd9940bb41b1b61bd16a7ea43240	0.0	5.0	1.0	4.0	8.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	4.0	0.0	0.0
d481cc61e9c357034c95aaf9c1955a7d	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0
c06469d79ef108a992bb0309c6089feb	0.0	5.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
4afdb161eff4ff6b794761c770002043	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
e2508ea77525ef0b9e4ee32059f4a00f	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0
a87578df7a5ba5bfa86a43e8ade8e277	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
dc101d11b220873d9d1e9981c92ade4e	0.0	5.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0
a7e3f2df71fd62b37b60d91079feec07	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0
3489083c64febc744fb8308bfae59ca8	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0
3dd876b36903cd9cf6ba492db47f939d	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
bc616a28916607838ce5b8c3da48d3bc	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
2e61ff749f5a4c4a2a6ab4dfcd4de530	0.0	5.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	2.0	0.0
3a8c1e8c49df7337609c27e7d0fc191f	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	2.0	0.0
3496791f1616b7a0eba1b6c24fdc5543	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	5.0	0.0
ff0e47cc95e05a8f7ebe970df5c2806b	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0	0.0
9f9e3b8a51ac4944720255f2b312c680	0.0	5.0	4.0	6.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	2.0	2.0	0.0
a9fd2ec638dbee49cb574dd6d8c7485f	0.0	5.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0
f950891ddda52f6733df2cdf6e84e669	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0
2cc529f93f72b099754b33d534966dfd	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
bd0007c0dfdde8308d47bdd0bd4df7ff	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
e584532c47ba3b697174c35182e711cb	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0	4.0	0.0
05b424579c4897bbe7d16ce77b44aae2	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	3.0	0.0
764fe939cd6fdc32d37da65cf495ca17	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
68d85efd0572c008fe7404d734d7aa5b	0.0	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	8.0	0.0
e8444fdc44ab8a4b5b822fd5c75e6da8	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0
635fb5a816f88c15721adcdb87aa4d24	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0
38c02456871525e0e05fe9d0c210571d	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	7.0	0.0
f1ac2f4572645c0043c7a358d91fb27f	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0	0.0
2b6c1554048b91dad730db1385b852fb	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	3.0	0.0
e7e4de37b6c8f0dfbdfe521e5fffe0c1	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	5.0	0.0
f7af382b3b9f89381ec0712d3ed6d8c1	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	0.0
38bdb45b26673081ee0ecd2727ff0e20	0.0	5.0	0.0	9.0	4.0	5.0	0.0	0.0	0.0	3.0	0.0	3.0	6.0	4.0	0.0
0c3a4caa5c4073bb582ad5b6e806dff1	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
0167fdf643636567ab65299dcf036431	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
22fe27446c0e2837052dd9cbdd2c67a3	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0
00fd9e4b290fdd8149a809128deabdd3	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0
bbaa9d91ccc4dccdfeaefd7d0b76fb54	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
dbfdb557ce70da2666c745de79d564bc	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
a90fcbc7f7dad715ea2aa85ec0901a53	0.0	5.0	3.0	7.0	18.0	3.0	0.0	0.0	0.0	24.0	0.0	6.0	8.0	4.0	0.0
74aa174c35e8d5af08a76a05a767db70	0.0	4.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	6.0	10.0	8.0	0.0
331e6682296f4f8e0992de8c488d482c	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
8684ec22974b187bad87eeff5feeadd6	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
79d172ca30a780af9e1e4b02ad3d019a	0.0	4.0	0.0	6.0	5.0	5.0	0.0	0.0	5.0	11.0	0.0	5.0	6.0	2.0	0.0
3978c9f85ddffdd50a0bc66dbeb0ec22	0.0	4.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0
4c75287e1188a77420193e69cb8738c5	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
ef64b3772af5bf246ed4d9f2724a8968	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	3.0	0.0
acd41669ec076e052f055c66ed444178	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	12.0	0.0
befbd46bf9bfef10dac0bac98057b697	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0
3032c1b3e36f9ff6c092044b10ad3c1c	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0
7eb0c97b500cb1368a65ad1329136de3	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0
afffbe28c20d6ad8ca385b3580f38473	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
f9c724019141f0d2dc0ef89a37890dc4	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0
32d0d7ef7b7553c76cf47003a9d73c7e	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	2.0	0.0
6ba86f3c6129476054deae21eb201498	0.0	4.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0
a4353057eead50b6ce2fb24430298856	0.0	4.0	3.0	7.0	13.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	2.0	2.0	0.0
f77d2cc0df86c1e2fe893df9b455b879	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
41cdc2a5c0e0453733ac9b964c2bf2dd	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	3.0	0.0
9444685922625c629049ac48d76f286d	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
19b5709fda261a8b53947a0aa23c67b6	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	4.0	0.0	0.0
11a86e921d12ab9765b36a5d39abff85	0.0	4.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	19.0	1.0	0.0
82c3149f65ea526345144c8287ba21d6	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d2ee705941c961d01aec82de3f66b0b7	0.0	4.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1b16da70c9b735b7582ff64f94b0202	0.0	4.0	3.0	10.0	12.0	0.0	0.0	0.0	6.0	19.0	0.0	0.0	1.0	0.0	0.0
04d54b02a84a5a9f6f8c890af36a0791	0.0	4.0	0.0	4.0	14.0	10.0	0.0	0.0	4.0	11.0	2.0	13.0	10.0	3.0	0.0
745723e51ffd9109b3480da079927b64	0.0	4.0	7.0	21.0	16.0	5.0	0.0	0.0	2.0	22.0	0.0	0.0	9.0	4.0	0.0
deaaf94d1e74354e04d1f217a5f29e5d	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
98471e9f5351ed9d56497f56a383fbbc	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
b06932a07466c9d3c00e16b1987d3e8d	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
d03b574a38019c0353cde4ecbaa64624	0.0	4.0	4.0	12.0	9.0	0.0	0.0	0.0	2.0	22.0	0.0	3.0	3.0	0.0	0.0
966a4a5bd2bda422213c822daa3ad327	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	20.0	1.0	0.0
5372d4c44db816ab918900a7fe956d98	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0
a8d5642d2422aca4bc2b753dc05c2d51	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	2.0	0.0
