Feature ID	Taxon	Confidence
c05e4f9f161b4e7ed33d50ffe66c1545	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.999963398556509
acf66e913f2d1288154b8db3d2c1f615	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.8474498467504387
c81041b7767076e529917f0bedababb0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999994884
908a8521a5fb389ead192c86eb52bd0d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__	0.9999999934848631
da9f11bd906423ddc3b1605f13c8ced7	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.9999639053266122
8952e222127d4fd3e7062025a20d0b61	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9910598056753003
41edbcb4ec4a57c470810fb4b9ac9131	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9996994644518821
8e5f700df4024743fbcf859e9ab88cad	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9960540052455138
378474cb39418a6529f631e6a279bf5f	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.999999950007607
59a78a73d968f9b0e15e4a0a65d913d7	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999999786943479
518709fab9656f41db4911d9e91bce80	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999856663463167
d9e5bc9b56d861c6c303784b6ec8c660	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999999432
a815325ddde020c7e6915142ebd1b6a9	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__	0.99999999999946
bb263113a46053e5dfa9a31ed19ef288	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9999385781778672
