sequence,1,2,3,4
85d23a017819e615f6a7631e023070f9,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Verrucomicrobia
85ea459c1601ea6ca1e8b4afa0466d4b,7.287255852423223,6.0148505581905924,4.571144298236685, p__Acidobacteria
85f3558b9b34887afc8e22a3f5c463d1,-10.6829440760627,-0.7242786270544841,1.537556581708757, p__Planctomycetes
85f9b1685c3db733ff4e65e17facae04,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Verrucomicrobia
861c24cddc21f9e8f767b6e44b4f23dd,-3.3737246592424275,14.384932255120862,-4.0344928174420716, p__Bacteroidetes
862473e1fa6b7f0c13b859396b3605a5,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Firmicutes
8626f71efc53d88de588d83450759044,3.557610145074635,6.97391434612307,-1.3379025366475776, p__Proteobacteria
863f3e0f8495c612daead65b4a86b476,18.877429417524404,-7.391771402664824,-8.548451993379263, p__Acidobacteria
867329dea3fae8d925cebe9c64642f3a,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Actinobacteria
86b97db1dcacd2b8e7df124d264d8627,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Proteobacteria
86e16c655fbe4b788b3037474717fe0e,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Firmicutes
86f82edfcc115a42c7aedbccc7d68195,20.705361554474504,-7.100614180748015,-7.281090407296299, p__Acidobacteria
86fca59f55952711594ebf124fcf8afc,-5.752162753580272,-1.8538406905772675,1.1038189199879038, p__Acidobacteria
8708ded86d00721c431ed55337b92aaa,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Proteobacteria
8710cb5bbe6d5f59154f3edc8b1fd6d8,0.2970516913572204,-9.509391263165089,-4.073378067260294, p__Planctomycetes
8712cb1a4d2ba914a00152db4323a93a,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Planctomycetes
87296b45276f6a0b24fedc14f37af366,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Verrucomicrobia
872cd3cc285ad6587cceae55eca8b4e4,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Actinobacteria
878514abf3d78a3794bbed9839e33127,-7.345099341237674,-2.5279277998032956,-1.379878940892168, p__Planctomycetes
878fee52d70160a5d1a5f5df60538894,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Bacteroidetes
87a365d02770d8907922151669661223,-5.13020963207652,-3.47602239030163,3.620050585856556, p__Bacteroidetes
87b1424e92614d197309172025ec1604,-5.550844561632759,2.2100739848748168,2.6742155707203956, p__Acidobacteria
87c07cf92ac5ac19a9bf8e09e3fd88e2,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Bacteroidetes
881a99cae62d2370e1ed66669b22fffb,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Actinobacteria
881a9b455664840e97ec41f6d61ff3b7,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Planctomycetes
88541d5a20811db63400bb72ef60904d,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Actinobacteria
8856ee78e405fe510dacdb3b43ddb982,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Verrucomicrobia
8876d1adfdfb0c2faed18da693378277,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
88afbe8bf7681f85c4bf65d0d876597b,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Bacteroidetes
88d1278686e19fb33aee752aa988fc68,6.390744876511208,-4.032860178442287,-0.8317898321519543, p__Proteobacteria
88e47142ded9a40c991bb9a62164f336,7.438728358661025,-3.110213978759998,12.252153460398107, p__Planctomycetes
88e8ee8cfd3f47edc52b04dd72fafca7,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
8952e222127d4fd3e7062025a20d0b61,3.557610145074635,6.97391434612307,-1.3379025366475776, p__Bacteroidetes
8975b9ea67752ecca5588eeec65675a2,19.246956254738986,5.181141280580357,11.922227800089972, p__Actinobacteria
89a432fa0a973eff7f9008782b85c9c6,16.172682069915098,-0.44954356515774546,13.354921670744673, p__Proteobacteria
89b6bfcd509150aba463f7078d0c0908,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Actinobacteria
89ea8db14962651ac0b4676f7e51f471,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Proteobacteria
89ed44bc44aca6d084627ac881c14e7e,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Actinobacteria
8a015dc3aa13848cf5b836fa7f1119b4,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Proteobacteria
8a09017ec8f739febde6684431df5ff5,-4.117435958281844,13.166059425242619,-4.592377097607413, p__Acidobacteria
8a29faac3cd7151bd71b5babc5368128,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Firmicutes
8a384b622349bb4ecfd7843d2ccb593b,14.56133214570262,10.143495343057058,6.331828211062028, p__Chlamydiae
8a3936e7c6ad4e9db902d13c6b3b4935,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Proteobacteria
8a43dc54d16f94d3e13219f7d84c2e1d,-11.867544104355018,-5.956654236566317,-0.12260113738156592, p__Proteobacteria
8a6583719b7172475cae0a0c371be80c,-3.9142962362613534,-6.116233948613099,-1.759456342353298, p__Actinobacteria
8a7e85bb8e7ca69b136575b7541c071f,0.7465813007976302,3.221460405824743,2.8415043153873216, p__Planctomycetes
8a8131cbd35e85c8f69481a7456fa6a8,-4.772484052289056,0.34100604609826274,3.9023457790034306, p__Acidobacteria
8a92f7ffacdcf3275ce52dc9155c7956,-9.901330294509531,-5.076129779540808,-0.27717291285822465, p__Chloroflexi
8ac6011c42e36e4c7e2491aea602e098,-10.077369636326356,-6.510172202649967,1.487617551147955, p__Planctomycetes
8aefedade39a6f546bff5e656dd0a1d6,-10.836782877582989,-8.538856461596506,-1.875849726195081, p__Bacteroidetes
8af5cd4b2e75fe485939cd0c2a7affb5,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
8b0daac26087f00f1789aecf1a75dbfe,5.7663574465643,7.3456574277245466,-0.13037185791605244, p__Bacteroidetes
8b1bdfbd3fca3dfa30983b9bce89458a,16.4345258930803,-3.0323953513116044,12.434890941853208, p__Proteobacteria
8b5421455b6a6b60d8143ed18c548b73,20.6111877143286,-2.7334515365018066,-10.536651718577362, p__Chloroflexi
8b7a01db864c35ba78b470c0985069a0,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Acidobacteria
8b8201fb4ab6d69b4c991c7fc9112c2a,-4.564616126124945,-3.341381416353724,7.236035589259417, p__Verrucomicrobia
8ba19d3d22b530a9e274f26a2ebab153,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Planctomycetes
8bad5534111d9ece53701309bc8fd480,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Verrucomicrobia
8bae821691a4afbc4eece7096ad03e8e,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Bacteroidetes
8bb596ab04bc230401ec83c841e770fa,-10.077369636326356,-6.510172202649967,1.487617551147955, p__Acidobacteria
8bc05fcbc7c2aac0778749d21e5a42be,11.676742876220143,-1.4497459186156714,13.138876288944822, p__Firmicutes
8bdfc38b3c73024764e18d468d9763cf,18.8973675837529,-7.4578652279724045,-8.535001972277549, p__Verrucomicrobia
8be7fd94cd00b74de9dff2c9032eedc3,13.576719454915427,9.125861138623003,4.898798446375725, p__Cyanobacteria
8bec75ce265996732913d144e517ca25,-7.121057273263799,-8.762135860368891,-2.44430638269735, p__Proteobacteria
8bf666ae4f90a52347cf41b109c9884a,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Actinobacteria
8bfbe4316723112c0ae2d9f7242411be,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Planctomycetes
8bffed9a499a04b90be301c4de4bba0d,-8.802417612172261,-3.655641469933802,0.821136257276799, p__Proteobacteria
8c0779b36fb302e2031115d18f20d1f6,11.98577332916659,0.5161827013759619,12.664373032713412, p__Planctomycetes
8c12980f63df43838b48c40e0e312ace,9.733859178602165,-1.696165481086485,11.677036580775187, p__Chloroflexi
8c361b368bccd39e5ccd23b3141a78bb,28.998282395281592,-1.335646876159676,16.048189514719866, p__Acidobacteria
8c8b594a650592895754761443f22373,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Planctomycetes
8c8c0d3cb7efb9839a83ff2c4b094b3e,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Acidobacteria
8c9638b9453fed2b3f5bcf019ad9e376,-5.218695785357848,-2.79090189109795,4.476590746740239, p__AD3
8ca3ba3bed5cf011dd9b21209d9bd93a,8.959937720830881,0.11912874956413053,9.284052482457183, p__Planctomycetes
8cacd65dac9cbf8474f690498ed85f19,1.5139110444299604,4.365939489545745,4.73450613530028, p__Actinobacteria
8cb7eea96fa8cf5023e474798cbbb0c9,16.386019297014332,-2.4724129455179042,12.935891954972876, p__Proteobacteria
8cbbe46156304de357339a3317353541,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Gemmatimonadetes
8cd832228d1c5b91d81dc171d00cc469,-13.132181983461674,-6.354080876167145,-0.4929245906226489, p__Proteobacteria
8d12eaf13e0f07f5d58a0538e023e17c,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Planctomycetes
8d417f4a4361374eda06265e872a0889,9.751798120510703,-4.842989308249757,12.091532224666397, p__Bacteroidetes
8d52cc4d7e46c2a27c38601216399714,20.348490852194654,-7.226202347155654,-4.758206556923583, p__Proteobacteria
8d56a1ea781c93c0b29d27be79122b11,-10.836782877582989,-8.538856461596506,-1.875849726195081, p__Actinobacteria
8d7c9ae3cf213ba2a9b85eb857475bcc,16.717401633288453,-0.3546739512138226,13.017548158695933, p__Actinobacteria
8d837b8b77da69e53d179cee82ee1239,14.207723122734476,-0.5210400417474427,13.368994954039511, p__Planctomycetes
8d9656e86996808cf2c6c8a06bff4066,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Proteobacteria
8da3432cd1c0f2de34739db994ff747f,3.4523181884112226,6.96000623222243,-1.0304159876391266, p__Chloroflexi
8dc769cb9c76af984d7ef5238c4adf67,-11.684142477992683,-6.181023837300787,-0.3820616357599935, p__Planctomycetes
8dd32fb5d20bfd63e7390b8806031ad7,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Planctomycetes
8e1dd1c0bc4f6710530de5e54b7c2030,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
8e2e1b46872abc67c3baf8b9a629581c,3.694245647965843,5.806840458155202,3.044414022815189, p__Verrucomicrobia
8e521121b5d8d2a5983ef4ea8173558a,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Bacteroidetes
8e5530beb6fe028bed34f4ef5d68b2ef,-7.345099341237674,-2.5279277998032956,-1.379878940892168, p__Planctomycetes
8e5c20d5cc2b7deaaf0a300b1654fb27,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Verrucomicrobia
8e5f700df4024743fbcf859e9ab88cad,23.34902387107094,-5.889820671089906,-8.78391644680277, p__Planctomycetes
8e66f87a5b314e3fa82eda735dc30505,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Actinobacteria
8ea08326d87a116a3e090d4f0bb3af47,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Planctomycetes
8ecf1844b21296fcf03eb76819922be5,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Verrucomicrobia
8ed4490ed9e6c3df54ceb183cbb2caad,-8.802417612172261,-3.655641469933802,0.821136257276799, p__Actinobacteria
8ef58d710c5cc4244ccb611a40bcac16,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Planctomycetes
8f1076c8f4e8dafade7f26e9e5827a78,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Firmicutes
8f2f776fa4630cb3832c2d9edf51ee19,6.105346026451078,-2.986712825288616,11.693056058518547, p__Planctomycetes
8f6228641440c45b526e4313cfee9543,-11.684142477992683,-6.181023837300787,-0.3820616357599935, p__Acidobacteria
8f6ec546cfbd67c68ad813dbc436e21d,-11.684142477992683,-6.181023837300787,-0.3820616357599935, p__Bacteroidetes
8fa911d881a616f5e8af71cfa8217a29,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Planctomycetes
8fab40ad691f3abc60159ecf2fdf26f6,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Proteobacteria
8faf6f317b0fd05f734c812fec21873f,-4.259227973157251,-0.7726675455373375,5.690777479420138, p__Proteobacteria
8fb4646b737c5390e49b8b2993637dd5,8.812260683790997,-1.2069475445481457,-1.0959227459854457, p__Proteobacteria
8fc90777e9aa5c4f9b3dd3ef1292f1a5,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Planctomycetes
8ff0171cb99162b8259a164331712c8b,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Actinobacteria
9002c148440cab72a277ce81af85353d,11.676742876220143,-1.4497459186156714,13.138876288944822, p__Proteobacteria
907b6853b8ab71e894cb1dca2a83ef99,33.31060127591703,-0.3451737617064041,-14.235349046919934, p__Bacteroidetes
908a8521a5fb389ead192c86eb52bd0d,0.1045156136811761,-8.460480222899479,-4.634756605618903, p__Bacteroidetes
9093993a70aeeb35585697d892f09629,-11.80504055128551,-8.589178170299796,-1.3458408571831277, p__Acidobacteria
90b9e1373f6c71684c0ef75eaf9c1402,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Actinobacteria
90cabe6fa6d0e1129edf0fcd7023ea85,-5.218695785357848,-2.79090189109795,4.476590746740239, p__Acidobacteria
90cd298c5f75b05a8118938df1ddad08,3.234296433773264,-2.9901348267849657,9.400884601473484, p__Proteobacteria
90cf775e55d4ca0ea8686a82ffea815b,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Planctomycetes
90e1f6b0610206c51fee9240ec27a5f9,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Chloroflexi
90f556728254bf8288a30f472de7133a,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Planctomycetes
90f9cf692fb273e89127ca820f380224,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Proteobacteria
9102063e27b0108e42f0ef150820ace8,8.812260683790997,-1.2069475445481457,-1.0959227459854457, p__Actinobacteria
91055f9cd39de3952447e8739887c038,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
912a8d58aeebf1e0dcbda98675da98a2,10.829870211422008,1.361226700112712,14.072333650829528, p__Verrucomicrobia
9130c42f6b0aee2ec670fdcc2ad22f43,3.0680296142324375,-6.204149267289357,-5.334784756320997, p__Planctomycetes
9139fb23940ce4032eac0fc31e018f63,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Gemmatimonadetes
914a70d8623372788fee289c5b9a74ec,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Planctomycetes
914f55037e175661e1891f3b18fe195b,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Actinobacteria
9158f4823fc0d32362abb75f682f1d59,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Acidobacteria
915e0d462c039415cb72e6a2c5a52956,-6.3189471952518925,-10.372877327988347,-3.771293458694941, p__Bacteroidetes
915e1faed6e9a7fe0ffe3558204c158e,-4.117435958281844,13.166059425242619,-4.592377097607413, p__Proteobacteria
916fde8816d75a661ad3b96b1cf3ef18,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Chloroflexi
917f3bcc4cd236204eb85e1d8402b4c5,22.236522202618627,1.378452483962148,-9.809177297064043, p__Proteobacteria
9185bba6cc798246acaa1a7efb5f5ec9,-9.901330294509531,-5.076129779540808,-0.27717291285822465, p__Planctomycetes
91976958b5bbabe1e7932944aa61720b,17.54803390346182,-7.756052568252526,-8.113629573534192, p__Planctomycetes
91a2aeb84c43135d92ec5ab2cd0ccd16,3.041466268133779,-10.94555952631319,-6.573704254674918, p__Planctomycetes
91add509695b4f146a002425ef648966,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Planctomycetes
91c276afbd12e8fb0070e0412871d1e9,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Proteobacteria
91d28b4440ec629b52fb10ba8b2aacca,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Acidobacteria
91e2923404ea4b195510fbc9684183fa,0.06375021187522545,3.9481632056777776,3.7024562756274624, p__Bacteroidetes
91e49b05c8f6555ef2d56a7555553b1a,4.092400626310653,-2.762350596244606,11.120673273247625, p__Planctomycetes
91e83dbc341a07b7bf20f0eb39a60754,-1.1670897641969473,5.12874546874412,3.358965377694036, p__Actinobacteria
91eb4ccb309bb415b5835a74dc15f926,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Verrucomicrobia
9245ca3bf23a0b8a392819f17fadcad0,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Chloroflexi
9261da9c7d9e42247b555fb7770c186e,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
92ed72aa34cc72a27bee34e0be58ec91,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Actinobacteria
92f6eb0c4a49ea807aeb7083d02012e8,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Actinobacteria
9325d21f64bb97dde2326cb6685bf64d,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Planctomycetes
934d2cb4d7eca2345ce8c4d9e5a5816c,0.2970516913572204,-9.509391263165089,-4.073378067260294, p__Proteobacteria
9365d61c44abcec50b664be4098b4e03,8.283972484555331,-2.898011342279709,13.627542032192382, p__Bacteroidetes
937f66ceed9f9c87f2b8e83cbc6d61d3,4.092400626310653,-2.762350596244606,11.120673273247625, p__Proteobacteria
937ff383c38c91822511dd388ccaec06,1.9447519770944608,17.9364340706443,-3.6525703554525055, p__Chloroflexi
9383cab0a1e8e07e327f13e78886e825,3.915555942077617,-3.732523760454838,-0.9427758735786157, p__Actinobacteria
93a2df94f71d2c1e698a0337accc8b86,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Acidobacteria
93a685716ce326f66d72148a4e671327,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Proteobacteria
93b349a3d7914f28de3698ba1326116b,8.283972484555331,-2.898011342279709,13.627542032192382, p__Actinobacteria
93f523a0c2374b12cd2c31756ba49387,-8.802417612172261,-3.655641469933802,0.821136257276799, p__Proteobacteria
94125e28275be36d449a95592381c0f9,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__TM7
94210ba6c6046f91917fc299325aa460,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Planctomycetes
9447faaa8c27b1ffbe4495ef7fc8d8c5,-4.117435958281844,13.166059425242619,-4.592377097607413, p__Planctomycetes
94550ccf1e285dc4ebf3d94e38d6a3b2,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Planctomycetes
946aa74bdf3914856141a538cf4e3c79,-9.357003247551923,-9.757368029521377,-1.9815897358521501, p__Acidobacteria
948d44f1579625636cf5cddc89be3d9d,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Acidobacteria
948f4cbe8297f06b192bbc69a089058f,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Actinobacteria
94a228cb56461fb111e0176bfc8e9116,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Actinobacteria
94ac4d721f05d20880aa44b45c453500,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
94fa4feababc1397301979a39aaa93c1,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Proteobacteria
95145a9db5f6f32b528a983226665029,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Actinobacteria
951999f48eded601a633aa9e236f236f,-2.1051859909391877,2.86955181345767,-2.0136735897334, p__Proteobacteria
95330d50e80194026bf54305be23e4ea,16.727187091213132,-4.680236728201167,-8.94826392900669, p__Proteobacteria
953cc3a91b83ea41244b0c95b8ec21fe,-1.4781970536818665,4.073386590619915,3.9016201299592574, p__Gemmatimonadetes
954608eea4380b7ef1a40063fdbe2b21,20.120245446538945,-4.567077964044438,-10.794921157271913, p__Actinobacteria
95495783efae8a56d1d1d7867722feaf,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Planctomycetes
9553991d436d09d24063abc90e296cb0,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Planctomycetes
95581758a7924b4ac23b89c9a4442006,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
959c710242a210bd8ce5b6fa78928425,-5.550844561632759,2.2100739848748168,2.6742155707203956, p__Actinobacteria
95a1ba1577e20a7c8deb06657a99debf,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Acidobacteria
95baa3d9108ab2ad2e655a896c64177d,9.751798120510703,-4.842989308249757,12.091532224666397, p__Proteobacteria
95e13d777a8b58dbc32d96fc1d224954,11.676742876220143,-1.4497459186156714,13.138876288944822, p__WS3
95ea5aa09d531a7e0763c47b0e50e2b9,28.50446247660926,-1.4766483579308232,-12.52495643452627, p__Proteobacteria
95ee148164524831b73a0f167d51c74b,4.436826534464678,-1.4633441693465576,11.99500134342431, p__Verrucomicrobia
9606333272dbf7a938bb292f52060f7d,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Planctomycetes
961867fa6364a91dfe9d1245fe7bccd4,-4.772484052289056,0.34100604609826274,3.9023457790034306, p__Verrucomicrobia
96332b67da3d30e1afc60f8cd2007e40,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Actinobacteria
964148bedabc249f3f51e871ed62b0d7,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Bacteroidetes
966e478455e71b4edc9e24f5d75bf958,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Proteobacteria
9676ddda4b3b249c518de780cfebdf40,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Verrucomicrobia
967fffb4361dabe3a7fcca9607f99470,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Planctomycetes
9689771e6a631d3a9e2e5e3db40e8dd3,2.7646139455814964,-4.351602946019087,-0.5432823592345918, p__Planctomycetes
969f1e6d335261d1f821baa8d082495a,1.4379638117768563,4.368859052825968,4.354978534612583, p__Proteobacteria
96ddb0ea3ff1f85aacfee898fcb232e9,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Verrucomicrobia
96e5ca4e53be14bb7a56e16bd7eab19d,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Acidobacteria
96eaeadfa47fcf76cf13fb0d5d2706ea,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
96faef26997f2a1e0387f9587682f393,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Firmicutes
97110a7942babf30f8c58b9f5fedb5b1,10.8473207108195,0.9343344962674887,12.154259787490666, p__Planctomycetes
972856f5ce19bd6d274658d331ecad68,-9.901330294509531,-5.076129779540808,-0.27717291285822465, p__Verrucomicrobia
974c424a2bd6a3681270531e603427c9,15.800520581702266,-4.898224288590258,-9.183394932886756, p__Verrucomicrobia
9750b0226c38c7d51a795765440032ab,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Gemmatimonadetes
976524ceea1ac01b4b12048bdadb3b85,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Acidobacteria
977b54873248fcc685ff843058c9ff3b,31.56794021827243,-4.973873547773134,-11.83143418804328, p__Acidobacteria
9785503f28f6c8dfb3eea1bb03ac8663,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Proteobacteria
97992189e444b65c1fa4d4234513af99,-1.4142843474367544,2.358229357385359,4.083537012023192, p__Bacteroidetes
97a9c80ea31dd15edd0703b4e8cfba2b,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
97b53938ac7caf3c750c75d29efbbe2b,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Planctomycetes
97b7a26e52616791a8546802f236a5e0,5.000253623134202,-2.5512131561533224,9.705200165576324, p__Proteobacteria
97bb2b3b834f12e4bfb93b2709eb6b25,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Acidobacteria
97c7b291e7fd3244c8ea5df2b8c2109a,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Actinobacteria
97db1fe2902902f38466900f542ae5b4,8.812260683790997,-1.2069475445481457,-1.0959227459854457, p__Actinobacteria
97dc3b2e904c43722b25e45e3bcb4fb4,19.7411295749287,-7.325949716520566,-8.081860284168865, p__Proteobacteria
97ed36e973f1cd0d8aff48fb94259b99,16.167556984835848,-6.469223594059709,-8.538735300404543, p__Chloroflexi
981976df865cc54602207cae85239731,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Bacteroidetes
98310cf87263aa6a864b121390365422,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Planctomycetes
987f27e88c89b4474e88af74a9c70d23,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Verrucomicrobia
9887ba54ce1d5026e6781b41bb423d1d,-7.079086083719153,-7.628578291065209,-3.967360035619484, p__Actinobacteria
98899f7295cd4d5be16d361a850b1810,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Acidobacteria
9895ebb9a20703d7664464161df0314a,6.004460093270177,-6.152540008900577,-5.96242582517619, p__Firmicutes
98b6fc3195dae2688b741c4e6d6a1b50,-1.5002172177574258,-5.510470307868724,-3.8913380183073634, p__Acidobacteria
98b8006fc1f8d49894f2ab9b0631e79f,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Cyanobacteria
98c79ca3d713f2a49f86d8e33ce4e10f,-13.140997830120297,-8.63787866324179,1.2875626289725914, p__Proteobacteria
98cfafb504e9ee4ad4338d2748cf6c38,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Planctomycetes
98d8452798f693d48feef7b967b1524b,-4.564616126124945,-3.341381416353724,7.236035589259417, p__Verrucomicrobia
98e8dc9ce96af9ba832b9e7fc4ff8aa6,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Planctomycetes
98f9ff0b534951f3579fc96c80b95741,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Proteobacteria
99007b040a56e80df4356a4165ae029c,-7.345099341237674,-2.5279277998032956,-1.379878940892168, p__Planctomycetes
990a7ad805caf7344a54e0ac3d2aa0d6,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Proteobacteria
993b9b027e3ce5426b9e79720608deee,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Verrucomicrobia
9949e8c1a309a3b19f30fa2217ba53ee,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Actinobacteria
99620f903848756d42e8d0a489421ea0,0.06375021187522545,3.9481632056777776,3.7024562756274624, p__TM7
998c8f06eb8cdf66a69730cbe5414653,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Actinobacteria
9996f220512844db943f4db31e553f62,12.84876497428332,-4.1646811242504596,13.437768991880253, p__Planctomycetes
999c6ece4cebf660c70985ac6af35ffe,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Verrucomicrobia
99a571e0e899d1042c0c65fc133f0f31,1.0306143019015046,-3.4293958896204635,9.377940538124733, p__Actinobacteria
99bc5bccdcc5c1b96dd03c2ebf761c69,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
99c98e6e52abb276b02beebf6e63bbd1,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
99d587213ee8d799166c2de9ea78e3e7,18.877429417524404,-7.391771402664824,-8.548451993379263, p__Planctomycetes
99db67c48f4857431bcab470437993be,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__WS3
99dd290d2478a817b7c2f882e52b1b23,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Acidobacteria
99e50697f64728e3c493bab826cc249f,-4.646186960765105,-3.520927626982898,-2.397826930086227, p__Actinobacteria
